Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0043604~amide biosynthetic process,16,45.714285714285715,2.0309858938098873e-12,"P0A7R5, P02413, P0A7S9, P0ADY7, P0A7R9, P02359, P60624, P0AG44, P60723, P61175, P0AG51, P0A7M2, P0A7W1, P0A7W7, P0A7L3, P0AG59",32,159,3216,10.113207547169813,4.5086667732618935e-10,1.5028889244206312e-10,2.5890178889653725e-09
GOTERM_BP_FAT,GO:0043603~cellular amide metabolic process,17,48.57142857142857,4.621068559296019e-12,"P0ACF8, P0A7R5, P02413, P0A7S9, P0ADY7, P0A7R9, P02359, P60624, P0AG44, P60723, P61175, P0AG51, P0A7M2, P0A7W1, P0A7W7, P0A7L3, P0AG59",32,203,3216,8.416256157635468,1.0258800475781982e-09,2.564699563833983e-10,5.890921084272804e-09
GOTERM_BP_FAT,GO:0006518~peptide metabolic process,16,45.714285714285715,5.032969954177402e-12,"P0A7R5, P02413, P0A7S9, P0ADY7, P0A7R9, P02359, P60624, P0AG44, P60723, P61175, P0AG51, P0A7M2, P0A7W1, P0A7W7, P0A7L3, P0AG59",32,169,3216,9.514792899408283,1.1173202363323751e-09,2.2346402506201457e-10,6.416001063769272e-09
GOTERM_MF_FAT,GO:0003723~RNA binding,16,45.714285714285715,4.508252946808012e-11,"P0ACF8, P0A7R5, P0AG30, P02413, P0A7S9, P0ADY7, P0A7R9, P02359, P60624, P60723, P61175, P36979, P0A7W1, P0A7W7, P0A7L3, P0AG59",33,176,2995,8.250688705234161,5.500064181873654e-09,1.3750159899572627e-09,5.190649021713512e-08
GOTERM_CC_FAT,GO:0015934~large ribosomal subunit,9,25.71428571428571,3.184067334559592e-09,"P60624, P0AG44, P60723, P61175, P0AG51, P0A7M2, P02413, P0A7L3, P0ADY7",28,32,1988,19.96875,6.368134497503064e-08,1.2736269261459654e-08,2.423367717607761e-06
GOTERM_CC_FAT,GO:0022625~cytosolic large ribosomal subunit,9,25.71428571428571,3.184067334559592e-09,"P60624, P0AG44, P60723, P61175, P0AG51, P0A7M2, P02413, P0A7L3, P0ADY7",28,32,1988,19.96875,6.368134497503064e-08,1.2736269261459654e-08,2.423367717607761e-06
GOTERM_BP_FAT,GO:1901566~organonitrogen compound biosynthetic process,20,57.14285714285714,1.0209478494477244e-08,"P0A7R5, P02413, P17846, P0A7S9, P0ADY7, P11446, P0A7R9, P11447, P02359, P60624, P0AG44, P60723, P61175, P0AG51, P0A7M2, P0A7W1, P0A7W7, P0A7L3, P0AG59, P00561",32,510,3216,3.9411764705882346,2.266501666681186e-06,3.777506345503667e-07,1.3014972610747575e-05
GOTERM_BP_FAT,GO:0010467~gene expression,22,62.85714285714285,2.154175208431998e-08,"P0ACF8, P0A7R5, P02413, P0AG30, P0A7S9, P0ADY7, P0A7R9, P02359, P23836, P60624, P0A8V2, P0AG44, P60723, P0AG51, P61175, P0AGL7, P0A7M2, P36979, P0A7W1, P0A7W7, P0A7L3, P0AG59",32,673,3216,3.2852897473997027,4.782257571278592e-06,6.831810532847983e-07,2.7461274798579183e-05
GOTERM_CC_FAT,GO:0015935~small ribosomal subunit,7,20.0,5.178323502953831e-07,"P02359, P0A7R5, P0A7W1, P0A7W7, P0A7S9, P0AG59, P0A7R9",28,25,1988,19.88,1.035659605830297e-05,1.726106791610782e-06,0.0003941173129295983
GOTERM_CC_FAT,GO:0022627~cytosolic small ribosomal subunit,7,20.0,5.178323502953831e-07,"P02359, P0A7R5, P0A7W1, P0A7W7, P0A7S9, P0AG59, P0A7R9",28,25,1988,19.88,1.035659605830297e-05,1.726106791610782e-06,0.0003941173129295983
GOTERM_BP_FAT,GO:0034645~cellular macromolecule biosynthetic process,21,60.0,1.2506120117631358e-06,"P0ACF8, P0A7R5, P02413, P0AG30, P0A7S9, P0ADY7, P0A7R9, P02359, P23836, P60624, P0A8V2, P0AG44, P60723, P0AG51, P61175, P0A7M2, P0A7W1, P37744, P0A7W7, P0A7L3, P0AG59",32,757,3216,2.787978863936592,0.00027759750289213514,3.4703902832000644e-05,0.0015942599328466756
GOTERM_CC_FAT,GO:0005829~cytosol,26,74.28571428571429,8.720400794724213e-06,"P0AG30, P0A7S9, P0ADY7, P11447, P02359, P60624, P23836, P0A8V2, P60723, P0AG51, P36979, P0A7W1, P37744, P0A7W7, P0A7L3, P0AG59, P00561, P0ACF8, P0A7R5, P02413, P0A7R9, P0AG44, P61175, P0A7M2, P31120, P0A9S3",28,1049,1988,1.7597712106768348,0.00017439356802573247,2.4915229089428337e-05,0.006636834766293731
GOTERM_MF_FAT,GO:0003676~nucleic acid binding,18,51.42857142857142,0.0002191652014441629,"P0ACF8, P0A7R5, P02413, P0AG30, P0A7S9, P0ADY7, P0A7R9, P02359, P23836, P60624, P0A8V2, P60723, P61175, P36979, P0A7W1, P0A7W7, P0A7L3, P0AG59",33,696,2995,2.34717868338558,0.02638670806120447,0.005333940757760725,0.2520490092674077
GOTERM_BP_FAT,GO:0042254~ribosome biogenesis,6,17.142857142857142,0.00046296607356391395,"P02359, P0AGL7, P36979, P0A7L3, P0A7S9, P0A7R9",32,70,3216,8.614285714285714,0.09769462874289868,0.01135748534961334,0.5885836657627985
GOTERM_BP_FAT,GO:0022613~ribonucleoprotein complex biogenesis,6,17.142857142857142,0.00046296607356391395,"P02359, P0AGL7, P36979, P0A7L3, P0A7S9, P0A7R9",32,70,3216,8.614285714285714,0.09769462874289868,0.01135748534961334,0.5885836657627985
GOTERM_MF_FAT,GO:0000049~tRNA binding,5,14.285714285714285,0.0004978138194363863,"P02359, P36979, P0A7R5, P0A7S9, P0ADY7",33,36,2995,12.605218855218856,0.05894002677361465,0.010073652072743132,0.5716687249697205
GOTERM_BP_FAT,GO:0006417~regulation of translation,5,14.285714285714285,0.0012874422354523089,"P02359, P60723, P0ACF8, P0A7W7, P0A7L3",32,51,3216,9.852941176470589,0.2487346176500665,0.0281945333730117,1.6288680624812146
GOTERM_BP_FAT,GO:0034248~regulation of cellular amide metabolic process,5,14.285714285714285,0.0013853668135146331,"P02359, P60723, P0ACF8, P0A7W7, P0A7L3",32,52,3216,9.663461538461537,0.26491171058783625,0.02759082964063564,1.7517557801519756
GOTERM_BP_FAT,GO:0010608~posttranscriptional regulation of gene expression,5,14.285714285714285,0.0017103562803072914,"P02359, P60723, P0ACF8, P0A7W7, P0A7L3",32,55,3216,9.136363636363637,0.3161551231534475,0.031172480392791857,2.158579109763114
GOTERM_BP_FAT,GO:0032268~regulation of cellular protein metabolic process,5,14.285714285714285,0.0020851233904090206,"P02359, P60723, P0ACF8, P0A7W7, P0A7L3",32,58,3216,8.663793103448276,0.3708469088025096,0.035016876537264034,2.6257867466981444
GOTERM_BP_FAT,GO:0051246~regulation of protein metabolic process,5,14.285714285714285,0.0031742440100503266,"P02359, P60723, P0ACF8, P0A7W7, P0A7L3",32,65,3216,7.73076923076923,0.5062880155304437,0.04916477562124455,3.9719072839479286
GOTERM_MF_FAT,GO:0097159~organic cyclic compound binding,22,62.85714285714285,0.011037557303237392,"P0ACF8, P0A7R5, P02413, P0AG30, P0ADT5, P17846, P0A7S9, P0ADY7, P11446, P0A7R9, P02359, P23836, P60624, P0A8V2, P60723, P61175, P36979, P0A7W1, P0A7W7, P0A7L3, P0AG59, P00561",33,1319,2995,1.5137730603992925,0.7418123465019258,0.17587937826579747,11.996122784250671
GOTERM_MF_FAT,GO:1901363~heterocyclic compound binding,22,62.85714285714285,0.011037557303237392,"P0ACF8, P0A7R5, P02413, P0AG30, P0ADT5, P17846, P0A7S9, P0ADY7, P11446, P0A7R9, P02359, P23836, P60624, P0A8V2, P60723, P61175, P36979, P0A7W1, P0A7W7, P0A7L3, P0AG59, P00561",33,1319,2995,1.5137730603992925,0.7418123465019258,0.17587937826579747,11.996122784250671
GOTERM_BP_FAT,GO:0034249~negative regulation of cellular amide metabolic process,3,8.571428571428571,0.018427139681850918,"P02359, P60723, P0A7L3",32,22,3216,13.704545454545455,0.9839007989496892,0.2406296749830772,21.108699102779905
GOTERM_BP_FAT,GO:0017148~negative regulation of translation,3,8.571428571428571,0.018427139681850918,"P02359, P60723, P0A7L3",32,22,3216,13.704545454545455,0.9839007989496892,0.2406296749830772,21.108699102779905
GOTERM_BP_FAT,GO:0042255~ribosome assembly,3,8.571428571428571,0.020062012524472157,"P02359, P0A7L3, P0A7R9",32,23,3216,13.108695652173912,0.988880436050472,0.24511554052828646,22.767468268473223
GOTERM_BP_FAT,GO:0022618~ribonucleoprotein complex assembly,3,8.571428571428571,0.020062012524472157,"P02359, P0A7L3, P0A7R9",32,23,3216,13.108695652173912,0.988880436050472,0.24511554052828646,22.767468268473223
GOTERM_BP_FAT,"GO:0006353~DNA-templated transcription, termination",3,8.571428571428571,0.02175567431992383,"P60723, P0A7R5, P0AG30",32,24,3216,12.5625,0.992426285782936,0.2496680052458422,24.451941013046287
GOTERM_BP_FAT,GO:0071826~ribonucleoprotein complex subunit organization,3,8.571428571428571,0.02175567431992383,"P02359, P0A7L3, P0A7R9",32,24,3216,12.5625,0.992426285782936,0.2496680052458422,24.451941013046287
GOTERM_BP_FAT,GO:0032269~negative regulation of cellular protein metabolic process,3,8.571428571428571,0.025314550183607905,"P02359, P60723, P0A7L3",32,26,3216,11.596153846153848,0.9966277853529448,0.2711100601462846,27.88174837213352
GOTERM_BP_FAT,GO:0051248~negative regulation of protein metabolic process,3,8.571428571428571,0.031064119347401727,"P02359, P60723, P0A7L3",32,29,3216,10.396551724137929,0.9990932270425876,0.3083787232716209,33.120951100089634
GOTERM_BP_FAT,GO:0043933~macromolecular complex subunit organization,5,14.285714285714285,0.034426598649631934,"P02359, P0A7R5, P0A7L3, P0A7R9, P11447",32,130,3216,3.865384615384615,0.9995808830632726,0.3221762832114949,36.02003994455137
GOTERM_MF_FAT,GO:0030371~translation repressor activity,2,5.7142857142857135,0.042078556269744084,"P60723, P0A7L3",33,4,2995,45.37878787878788,0.9947246991491852,0.4808642898000203,39.04088996729266
GOTERM_BP_FAT,GO:0044085~cellular component biogenesis,7,20.0,0.046049782832362586,"P02359, P0AGL7, P36979, P0A7L3, P0A7S9, P0A7R9, P11447",32,278,3216,2.5305755395683454,0.9999715089871508,0.3924842823233078,45.172913780352346
GOTERM_MF_FAT,GO:0045182~translation regulator activity,2,5.7142857142857135,0.06246944905955685,"P60723, P0A7L3",33,6,2995,30.252525252525253,0.9996178601618332,0.5828935324821674,52.41725035441296
GOTERM_BP_FAT,GO:0046677~response to antibiotic,4,11.428571428571427,0.06502065363030066,"P60723, P61175, P36979, P0A7W1",32,97,3216,4.144329896907216,0.9999996703539528,0.4925820663852229,57.55895056661874
GOTERM_BP_FAT,GO:0070925~organelle assembly,3,8.571428571428571,0.06623052731757205,"P02359, P0A7L3, P0A7R9",32,44,3216,6.852272727272728,0.9999997527096888,0.4838830349136577,58.25375975739235
GOTERM_MF_FAT,GO:0051536~iron-sulfur cluster binding,5,14.285714285714285,0.06752520684265895,"P0AAJ8, P75863, P36979, P77536, P17846",33,146,2995,3.1081361560813616,0.999802427595182,0.573840054139372,55.28927983651271
GOTERM_MF_FAT,GO:0051540~metal cluster binding,5,14.285714285714285,0.06752520684265895,"P0AAJ8, P75863, P36979, P77536, P17846",33,146,2995,3.1081361560813616,0.999802427595182,0.573840054139372,55.28927983651271
GOTERM_BP_FAT,GO:0006364~rRNA processing,3,8.571428571428571,0.06890384721416609,"P0AGL7, P36979, P0A7R9",32,45,3216,6.7,0.9999998691462586,0.4833464442286642,59.751989692653616
GOTERM_BP_FAT,GO:0065003~macromolecular complex assembly,4,11.428571428571427,0.06995196827117282,"P02359, P0A7L3, P0A7R9, P11447",32,100,3216,4.02,0.9999998980953706,0.474796324702133,60.32575130502158
GOTERM_BP_FAT,GO:0016072~rRNA metabolic process,3,8.571428571428571,0.07435686076147542,"P0AGL7, P36979, P0A7R9",32,47,3216,6.414893617021277,0.9999999644797338,0.4830127241621737,62.65563020811986
GOTERM_BP_FAT,GO:0034622~cellular macromolecular complex assembly,3,8.571428571428571,0.07435686076147542,"P02359, P0A7L3, P0A7R9",32,47,3216,6.414893617021277,0.9999999644797338,0.4830127241621737,62.65563020811986
GOTERM_BP_FAT,GO:2000112~regulation of cellular macromolecule biosynthetic process,8,22.857142857142854,0.07446524349894973,"P02359, P23836, P60723, P0ACF8, P0A7R5, P0AG30, P0A7W7, P0A7L3",32,392,3216,2.0510204081632653,0.9999999653911956,0.4707345097571991,62.71133373777898
GOTERM_BP_FAT,GO:0000028~ribosomal small subunit assembly,2,5.7142857142857135,0.07464087362993997,"P02359, P0A7R9",32,8,3216,25.125,0.9999999668190064,0.4593839852733714,62.80143665304973
GOTERM_BP_FAT,GO:0010556~regulation of macromolecule biosynthetic process,8,22.857142857142854,0.07612942942406728,"P02359, P23836, P60723, P0ACF8, P0A7R5, P0AG30, P0A7W7, P0A7L3",32,394,3216,2.0406091370558377,0.999999976790192,0.45455960954653,63.55708774998964
GOTERM_BP_FAT,GO:0010468~regulation of gene expression,8,22.857142857142854,0.08213380303371279,"P02359, P23836, P60723, P0ACF8, P0A7R5, P0AG30, P0A7W7, P0A7L3",32,401,3216,2.0049875311720697,0.9999999945421516,0.4696441268737509,66.46378620499615
GOTERM_BP_FAT,GO:1901607~alpha-amino acid biosynthetic process,4,11.428571428571427,0.08391387227929609,"P17846, P11446, P11447, P00561",32,108,3216,3.7222222222222223,0.9999999964530092,0.4661554156165357,67.28351488435311
GOTERM_BP_FAT,GO:0051171~regulation of nitrogen compound metabolic process,8,22.857142857142854,0.08933891781062042,"P02359, P23836, P60723, P0ACF8, P0A7R5, P0AG30, P0A7W7, P0A7L3",32,409,3216,1.9657701711491442,0.9999999990511348,0.4775585323025744,69.6692623906591
